# timestamp tx ty tz qx qy qz qw
1468939922.506369113922 4.447867678369 1.761399104073 1.423474214819 0.521466764377 -0.487199612064 0.509927053155 -0.480295067761
1468939922.511368751526 4.447339226786 1.762850929951 1.423782249353 0.524895725898 -0.486873290755 0.508037070606 -0.478891648052
1468939922.516369581223 4.447231904659 1.764339078657 1.423604194854 0.524624788996 -0.485783067698 0.508549054071 -0.479751499750
1468939922.521369695663 4.447483844805 1.765968505151 1.423342767051 0.522215627307 -0.486397522811 0.509622533752 -0.480617479387
1468939922.526369571686 4.447423639117 1.767230597919 1.423420845762 0.522257937950 -0.487124165210 0.508675087649 -0.480839213377
1468939922.531369209290 4.446960449900 1.768253482611 1.423424285278 0.525406184446 -0.486733659895 0.506530705743 -0.480068047063
1468939922.536368370056 4.446881763314 1.769465939626 1.423235003217 0.525988654155 -0.486774471521 0.506240618579 -0.479694679642
1468939922.541369676590 4.447092772035 1.771076555716 1.423084447366 0.523641884726 -0.487540993691 0.507055127146 -0.480622569243
1468939922.546370983124 4.447007892555 1.772378514698 1.422873551696 0.523968376494 -0.486786250037 0.507269650943 -0.480805354006
1468939922.551372051239 4.446887967794 1.773633010696 1.422645721436 0.524218877554 -0.486846811285 0.506835002353 -0.480929341118
1468939922.556372880936 4.446409702447 1.774451076155 1.422682632309 0.527515334897 -0.486368409982 0.504677011420 -0.480077551407
1468939922.561374187469 4.446654905064 1.775979490034 1.422452416545 0.524864179797 -0.486919564631 0.506011355674 -0.481019166224
1468939922.566373348236 4.446171424442 1.776786611292 1.422412530499 0.527748033181 -0.486346554302 0.504034913494 -0.480518312420
1468939922.571375131607 4.446100781263 1.777947652282 1.422440845532 0.527765319225 -0.486347929502 0.503744581227 -0.480802304672
1468939922.576374769211 4.446107708617 1.778814922663 1.422383047637 0.527038293732 -0.485850750272 0.504084532642 -0.481745232827
1468939922.581374168396 4.446027270607 1.779924648727 1.422363289502 0.526947765055 -0.485938526296 0.503733849923 -0.482122401477
1468939922.586374759674 4.445926607890 1.780905611775 1.422295936768 0.526729260493 -0.485857716542 0.503646939588 -0.482533237882
1468939922.591374635696 4.445514821423 1.781546082754 1.422379080576 0.528759096853 -0.485200543113 0.502407164912 -0.482266825631
1468939922.596374750137 4.445257968994 1.782366083279 1.422322277461 0.529772979807 -0.484379974455 0.501932320775 -0.482473393645
1468939922.601375818253 4.445264558176 1.783246615123 1.422311831852 0.529347816832 -0.484459717127 0.501816665631 -0.482980025871
1468939922.606376171112 4.445161863811 1.784537458862 1.422246052593 0.528913789666 -0.484658546029 0.501760681996 -0.483314095455
1468939922.611378669739 4.445215031494 1.785372013309 1.422221028651 0.528298437538 -0.484742324558 0.501862258923 -0.483797388114
1468939922.616378068924 4.445185883711 1.786061241556 1.422155947621 0.527818197335 -0.484856797491 0.501651033799 -0.484425512104
1468939922.621379375458 4.445082308823 1.787286242126 1.421957513747 0.526300789590 -0.485778248260 0.501791346535 -0.485007646266
1468939922.626377820969 4.444863586085 1.787813894146 1.421959094211 0.528013299311 -0.484933662302 0.500599739500 -0.485222835127
1468939922.631378173828 4.444896514185 1.788787515358 1.421791579388 0.526345528811 -0.485788857271 0.500932310230 -0.485835765480
1468939922.636378049850 4.444798809587 1.789153184974 1.421766794089 0.527625009472 -0.485158480528 0.499999766354 -0.486038405682
1468939922.641377925873 4.444931672024 1.789988155947 1.421755931401 0.526636362683 -0.486001302904 0.499589346392 -0.486690209524
1468939922.646376609802 4.444443204500 1.790543668651 1.421382402988 0.527728423140 -0.485873993831 0.498493710297 -0.486757839509
1468939922.651375770569 4.444519294613 1.791200948732 1.421312770419 0.527879874176 -0.485983489064 0.497857493514 -0.487135302509
1468939922.656374931335 4.444534993425 1.791842763609 1.421265398921 0.527796797730 -0.486647515844 0.497375833828 -0.487054427711
1468939922.661374807358 4.444332139310 1.792380095015 1.420980620683 0.528599243710 -0.486690495267 0.496254442261 -0.487285060208
1468939922.666377067566 4.444403628772 1.792996068172 1.420932674966 0.528481715461 -0.487212490897 0.495878727630 -0.487273385915
1468939922.671376228333 4.444262565448 1.793664898736 1.420838656567 0.528762963616 -0.487723735086 0.494818072679 -0.487534984890
1468939922.676376342773 4.444233152955 1.794135710421 1.420705925470 0.529033969799 -0.488137249147 0.494488479998 -0.487161398249
1468939922.681378364563 4.444276074993 1.794604062435 1.420552582935 0.529211655201 -0.488244522379 0.494010904136 -0.487345398009
1468939922.686377525330 4.444250826828 1.795074751097 1.420536580247 0.529486035450 -0.488393352295 0.493573635052 -0.487341295684
1468939922.691377639771 4.444346233351 1.795474378674 1.420441760561 0.529364350849 -0.488552440567 0.493485342558 -0.487403440230
1468939922.696377992630 4.444342339172 1.795895043369 1.420321545606 0.529173599921 -0.489071065437 0.493276654777 -0.487301688845
1468939922.701378583908 4.444170186536 1.796348969294 1.420264372470 0.529636655229 -0.488945834948 0.492672604982 -0.487535319977
1468939922.706379413605 4.444241818990 1.796701478662 1.420188346288 0.529285409612 -0.489062632389 0.492776127780 -0.487694970922
1468939922.711380720139 4.444272314144 1.797087160011 1.420181175622 0.528945047043 -0.489129541756 0.492787274261 -0.487985789667
1468939922.716379880905 4.444100404171 1.797347345314 1.420103299654 0.529216096849 -0.488980365975 0.492580142883 -0.488050537716
1468939922.721381425858 4.444064027299 1.797671069425 1.420108397088 0.529240295403 -0.488587294984 0.492437009872 -0.488562131372
1468939922.726382493973 4.444033021172 1.797949122131 1.420122822243 0.528995656849 -0.488491245376 0.492342706535 -0.489017952172
1468939922.731382131577 4.444120022436 1.798285493423 1.420052359570 0.528439259944 -0.488397582936 0.492761641846 -0.489291031859
1468939922.736381292343 4.444133844194 1.798506619367 1.420009061782 0.528423650747 -0.487946673129 0.492810666227 -0.489708215947
1468939922.741380929947 4.443955077382 1.798660186950 1.420019193944 0.528574576393 -0.487936438613 0.492936640336 -0.489428664546
